rev_util,age,debt_ratio,monthly_inc,open_credit,real_estate,late,inc_per_dep,relationship_status,dlq_2yrs
0.0,0.4925373134328358,0.35135997634293614,0.31601678400252814,0.25,0.2,0.33,0.4391957837204763,0.0,1
0.001481299,0.373134328358209,0.023863498166138634,0.5646166540845169,0.3,0.0,0.33,0.2615654889713059,0.5,0
0.512498311,0.04477611940298507,0.1994642477162616,0.1430502642251444,0.3,0.0,0.0,0.19880929143080225,0.0,0
0.9999999,0.3880597014925373,0.004848054237565177,0.15800839200126407,0.05,0.0,1.0,0.21959789186023815,0.0,1
0.98608998,0.08955223880597014,0.20116597717219842,0.33708456960269667,0.3,0.0,1.0,0.4684755026351747,0.0,1
0.885409,0.5373134328358209,0.1964213751631425,0.3803437560350427,0.75,0.0,0.0,0.5285965254733554,0.0,0
0.0,0.1044776119402985,0.20261155648402926,0.24579083200196633,0.35,0.0,0.0,0.34159672067148156,0.0,0
0.9999999,0.44776119402985076,0.1027970174208338,0.26334732000210676,0.05,0.0,0.0,0.36599648643373023,0.0,1
0.003799905,0.5671641791044776,0.36267637714388584,1.0,0.45,0.6,0.0,0.6083674930054005,0.5,0
0.9999999,0.29850746268656714,0.05830524292479463,0.43259186432346075,0.1,0.0,0.33,0.10020170473030127,1.0,1
0.348460498,0.4626865671641791,0.45341896596390824,0.42135571200337085,0.6,0.4,0.0,0.5855943782939684,0.0,0
0.197684036,0.2835820895522388,0.32175735082755835,0.6390561632051125,0.8,0.4,0.33,0.888151473745852,0.0,0
0.979486886,0.5671641791044776,1.0,0.21067785600168543,0.45,0.4,0.0,0.1463985945734921,0.25,1
0.951012247,0.22388059701492538,1.0,0.3054828912024439,0.3,1.0,0.33,0.42455592426312705,0.0,1
0.891726818,0.14925373134328357,0.2962516880152344,0.154497094401236,0.55,0.0,0.0,0.2147179387077884,0.0,0
0.923865675,0.19402985074626866,0.31576587195722966,0.30169068979441355,0.65,0.2,0.0,0.08385711497169628,1.0,1
0.9999999,0.22388059701492538,0.3053752402376269,0.07605470601660844,0.3,0.0,0.0,0.1056997852820613,0.0,0
0.900041649,0.3880597014925373,0.18998452070328614,0.15758703628926068,0.15,0.0,0.33,0.05475307437048604,0.75,0
0.710728927,0.1791044776119403,0.32592545154517755,0.582875401604663,0.5,0.2,0.67,0.2700240744355521,0.5,0
0.011923851,0.9701492537313433,0.004782195372296113,0.16018539651328148,0.2,0.0,0.0,0.22262346281475698,0.0,0
0.645229198,0.373134328358209,0.3748698642664704,0.4634912832037079,0.3,0.2,0.0,0.1610384540308413,0.75,0
0.010205596800000001,0.5074626865671642,0.30903908807308456,0.29213996032233713,0.25,0.2,0.67,0.40601210228381807,0.0,1
0.010146908789999999,0.5970149253731343,0.6282007844101738,0.16208149721729664,0.2,0.2,0.0,0.22525863751707983,0.0,1
0.729407731,0.13432835820895522,0.8738825355185368,0.45646868800365176,0.65,0.4,0.67,0.3171969549092329,0.25,1
0.124682962,0.47761194029850745,1.0,0.154497094401236,0.6,0.4,0.0,0.2147179387077884,0.0,0
0.9999999,0.43283582089552236,0.33870836546289357,0.16151968960129215,0.1,0.2,1.0,0.2244778450126879,0.0,1
0.014594594590000001,0.373134328358209,0.019799354401896854,0.23539739110588317,0.15,0.0,1.0,0.10905068644674344,0.5,1
0.561019589,0.07462686567164178,0.14451930745358096,0.10863954774486911,0.25,0.0,0.67,0.07549287526839743,0.25,1
0.9999999,0.5223880597014925,0.3833107219945881,0.2691760740181534,0.1,0.0,1.0,0.3740972086667968,0.0,1
0.306785588,0.7313432835820896,0.031156227771370452,0.4775364736038203,0.15,0.0,0.0,0.3318368143665821,0.25,0
0.9999999,0.40298507462686567,1.0,0.1750732983374006,0.55,0.6,0.0,0.24331446418114386,0.0,0
0.063208322,0.23880597014925373,0.422037802780636,0.49158166400393266,0.65,0.6,0.33,0.17079836033574078,0.75,0
0.050025193,0.5970149253731343,0.09563949860599318,0.07605470601660844,0.45,0.0,0.0,0.1056997852820613,0.0,0
0.9999999,0.7014925373134329,0.010914378804057975,0.18132340806545058,0.0,0.0,0.0,0.2520007807925044,0.0,0
0.0,0.34328358208955223,1.0,0.24979371126599834,0.45,0.8,0.33,0.11571995575509142,0.5,0
0.053510621,0.6417910447761194,0.004394769472941924,0.42135571200337085,0.15,0.0,0.0,0.2927971891469842,0.25,0
0.01021617133,0.43283582089552236,0.4681001992189865,0.8725574536069804,0.85,0.6,0.67,1.0,0.0,1
0.0125748503,0.3582089552238806,0.5184549350833043,0.308994188802472,0.2,0.2,1.0,0.1073589693538942,0.75,1
0.425996977,0.19402985074626866,0.2746182416522112,0.41643989536333154,0.2,0.2,0.33,0.19292081462684627,0.5,0
0.81207517,0.5223880597014925,0.016627348673330076,0.37634087677101075,0.4,0.0,0.33,0.5230333788795628,0.0,0
0.9999999,0.5373134328358209,0.2713925950378406,0.10252988992082024,0.05,0.0,1.0,0.14249463205153232,0.0,1
0.9999999,0.14925373134328357,0.19393425470760248,0.2182622588177461,0.1,0.0,1.0,0.10111262931875854,0.5,1
0.008158998,0.6268656716417911,0.40984897913394996,0.16151968960129215,0.8,0.2,0.0,0.2244778450126879,0.0,0
0.62396204,0.13432835820895522,0.14485485036473503,0.4469881844835759,0.2,0.0,0.0,0.15530450907671287,0.75,1
0.908812775,0.6119402985074627,0.1493579747180133,0.428378307203427,0.5,0.0,0.0,0.29767714229943393,0.25,1
0.140060234,0.5223880597014925,1.0,0.3803437560350427,1.0,0.4,0.33,0.5285965254733554,0.0,1
0.021985028,0.5671641791044776,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0
0.912257769,0.19402985074626866,1.0,7.022595200056181e-05,0.45,0.6,0.0,2.4399765762248684e-05,0.75,1
0.928126769,0.3880597014925373,0.07126956405425453,0.17556488000140452,0.15,0.0,0.67,0.24399765762248682,0.0,1
0.9999999,0.6268656716417911,0.5282490938667338,0.5196720448041574,0.3,0.6,1.0,0.722233066562561,0.0,1
0.009087605,0.4925373134328358,0.965348281397802,0.7900419600063203,0.6,0.8,0.0,1.0,0.0,1
0.000175423,0.14925373134328357,1.0,0.09361119401674889,0.3,0.2,0.0,0.13009955104430998,0.0,0
0.74245151,0.6268656716417911,0.49022368068293115,0.33708456960269667,0.45,0.2,0.0,0.4684755026351747,0.0,1
0.483891009,0.40298507462686567,1.0,0.3046401797784371,0.65,0.6,0.0,0.21169236775326958,0.25,1
0.880398671,0.11940298507462686,0.04814118174378355,0.35148088976281183,0.35,0.0,0.33,0.4884833105602186,0.0,1
0.208636442,0.6268656716417911,0.3602427429737396,0.40962797801927703,0.6,0.4,0.0,0.5692953347647862,0.0,1
0.9999999,0.3283582089552239,0.4026484250214352,0.20786881792166295,0.3,0.2,1.0,0.0722233066562561,0.75,1
0.865585425,0.08955223880597014,0.1510445687938058,0.1825874752014607,0.3,0.0,1.0,0.2537575639273863,0.0,0
0.9999999,0.2835820895522388,0.43192374237102976,0.6320335680050563,0.15,0.2,1.0,0.2927971891469842,0.5,1
0.986710963,0.582089552238806,0.23501189195050418,0.2730385013781843,0.2,0.2,0.33,0.3794651571344915,0.0,1
0.06311272,0.5373134328358209,0.06237333809363456,0.35112976000280904,0.85,0.0,0.0,0.48799531524497364,0.0,0
0.635834735,0.40298507462686567,0.5065930958509546,0.19255956038554048,0.5,0.0,0.0,0.08920554362678118,0.5,0
0.982252218,0.5671641791044776,0.6169834269978042,0.21067785600168543,0.15,0.2,1.0,0.2927971891469842,0.0,1
0.0103379662,0.582089552238806,1.0,0.08427114240067417,0.25,0.6,1.0,0.03903962521959789,0.5,1
0.302078573,0.23880597014925373,0.28626473160749677,0.21945610000175564,0.6,0.0,0.0,0.30499707202810855,0.0,1
0.132752191,0.3582089552238806,1.0,0.0,0.4,0.4,0.0,0.0,0.5,0
0.01070673787,0.3582089552238806,0.5077440058718072,0.21727909548973823,0.3,0.0,0.0,0.3019715010735897,0.0,1
0.01003322259,0.2537313432835821,0.0020456708070135414,0.28090380800224724,0.05,0.0,0.0,0.3903962521959789,0.0,1
0.600249982,0.23880597014925373,1.0,0.308994188802472,0.45,0.4,0.67,0.14314529247185895,0.5,1
0.317815618,0.5373134328358209,0.21775801420245786,0.7387067890939096,0.75,0.0,0.0,1.0,0.0,0
0.099427079,0.26865671641791045,0.8303772580543282,0.45646868800365176,0.9,0.4,0.0,0.15859847745461644,0.75,1
0.000571137,0.5373134328358209,1.0,0.17556488000140452,0.95,0.4,0.0,0.24399765762248682,0.0,1
0.9999999,0.373134328358209,0.6121843556266294,0.14045190400112362,0.25,0.0,1.0,0.19519812609798945,0.0,1
0.9999999,0.11940298507462686,0.09405321564214333,0.1825874752014607,0.25,0.0,1.0,0.0845858546424621,0.5,1
0.101123596,0.0,0.0013266433975475107,0.09620955424076967,0.1,0.0,0.0,0.13371071637712278,0.0,1
0.034853806,0.3582089552238806,0.014420217745126442,0.20365526080162924,0.25,0.0,0.0,0.28303728284208474,0.0,0
0.699860028,0.22388059701492538,1.0,0.2879264032023034,0.6,0.4,0.0,0.13338538616695947,0.5,1
0.136945207,0.9253731343283582,0.6093352837816555,0.7584402816060675,0.7,1.0,0.0,0.5270349404645716,0.25,0
0.01457659372,0.29850746268656714,0.09768062325153694,0.08427114240067417,0.1,0.0,1.0,0.058559437829396835,0.25,1
0.9999999,0.43283582089552236,0.7100705892388114,0.26327709405010624,0.15,0.4,1.0,0.3658988873706812,0.0,1
0.68573015,0.373134328358209,0.43138100853739153,0.10533892800084271,0.15,0.2,0.0,0.1463985945734921,0.0,0
0.9999999,0.2835820895522388,0.3952920291485146,0.10526870204884214,0.1,0.0,1.0,0.07315049775522155,0.25,1
0.270248159,0.14925373134328357,0.06885328423484402,0.11587282080092698,0.15,0.0,0.0,0.1610384540308413,0.0,0
0.921483936,0.3880597014925373,0.1991218805611249,0.2340630980178725,0.25,0.0,1.0,0.10843255904743314,0.5,1
0.014627343,0.22388059701492538,0.22389505754358047,0.9509296160396075,0.45,0.2,0.0,0.6607944563732188,0.25,0
0.003308375,0.373134328358209,0.17223753312498655,0.21313576432170508,0.65,0.2,0.33,0.049368859392283165,1.0,0
0.703409228,0.2537313432835821,0.032529992464488414,0.49270527923594165,0.25,0.0,0.0,0.22825167545058234,0.5,1
0.9999999,0.11940298507462686,0.0533554597985852,0.16151968960129215,0.05,0.0,0.0,0.2244778450126879,0.0,1
0.010299800130000002,0.19402985074626866,0.8175142938631142,0.11320423462490563,0.2,0.4,0.33,0.0524432298783265,0.5,1
0.090640057,0.1044776119402985,0.9994155121195859,0.41433311680331464,0.8,0.4,0.0,0.5758344719890689,0.0,1
0.301311351,0.3880597014925373,0.15108883361944692,0.5540827612844327,0.45,0.2,0.0,0.2566855358188561,0.5,1
0.14586768,0.417910447761194,0.24385611124259593,0.35112976000280904,0.2,0.4,0.0,0.48799531524497364,0.0,0
0.122037301,0.4626865671641791,0.3987634240276371,0.33898067030671186,0.7,0.2,0.33,0.23555533866874878,0.25,0
0.007271405,0.11940298507462686,0.81589894511276,0.14880879228919047,0.35,0.4,0.0,0.20681241460081984,0.0,0
0.9999999,0.4925373134328358,0.011215118434666221,0.19354272371354833,0.05,0.0,0.67,0.26898301776302946,0.0,1
0.057084899,0.7313432835820896,0.04218838025839381,0.35112976000280904,0.25,0.2,0.0,0.24399765762248682,0.25,0
0.116797941,0.40298507462686567,0.3590202984337405,0.36868624800294947,0.6,0.2,0.0,0.5123950810072223,0.0,0
0.107071807,0.43283582089552236,0.2587024631920975,0.7022595200056181,0.55,0.4,0.0,0.19519812609798945,1.0,0
0.565974846,0.5970149253731343,0.6205309571223935,0.5733948980845872,0.5,0.6,1.0,0.398448174897521,0.25,1
0.01067104903,0.1791044776119403,0.21374112723649888,0.4878596885479029,0.45,0.0,0.67,0.22600689700045545,0.5,1
0.029998446,0.4626865671641791,0.011223486863921056,0.20477887603363823,0.6,0.0,0.0,0.14229943392543432,0.25,1
0.00793973,0.5074626865671642,0.23023276221339797,0.6099123931248793,0.6,0.2,0.0,0.2825492875268397,0.5,0
0.057929097,0.23880597014925373,0.4923513024390721,0.18230657139345846,0.25,0.2,0.0,0.06334179191879757,0.75,0
0.004768986,0.746268656716418,0.10198357645036164,0.4389122000035113,0.3,0.2,0.0,0.6099941440562171,0.0,0
0.590227337,0.6567164179104478,0.4009519665300671,0.37535771344300284,0.35,0.2,0.33,0.5216669919968768,0.0,1
0.28915456,0.47761194029850745,1.0,0.2340630980178725,0.7,0.4,0.0,0.10843255904743314,0.5,1
0.9999999,0.1044776119402985,0.606276118164145,0.18069137449744552,0.2,0.0,1.0,0.08370746307502114,0.5,1
0.9999999,0.1044776119402985,0.17175322187689368,0.28364262013026914,0.15,0.0,1.0,0.39420261565488973,0.0,1
0.094680442,0.6716417910447762,0.17261583760014748,0.5319615864042557,0.75,0.2,0.0,0.739312902596135,0.0,0
0.784573848,0.5522388059701493,0.19076939515563693,0.3721975456029776,0.25,0.0,0.33,0.517275034159672,0.0,0
0.597144567,0.5223880597014925,0.28370477798936583,1.0,0.75,0.4,0.0,0.7002732773765372,0.25,0
0.508761481,0.43283582089552236,0.2963815805515197,0.5418634456363349,0.4,0.2,1.0,0.37653718524302165,0.25,0
0.24793033,0.05970149253731343,0.08324222267935973,0.22472304640179777,0.3,0.0,0.0,0.3123170017567831,0.0,1
0.9999999,0.43283582089552236,0.5011494317112699,0.3581523552028652,0.1,0.2,1.0,0.24887761077493656,0.25,1
0.830845483,0.5074626865671642,0.2645492206185741,0.9129373760073035,1.0,0.4,0.0,1.0,0.0,1
0.705515487,0.14925373134328357,0.4906123406573233,0.34410716480275283,0.45,0.2,0.33,0.15941180298002472,0.5,1
0.575684863,0.6417910447761194,0.7701765158855336,0.10955248512087642,0.25,0.2,0.0,0.07612726917821588,0.25,0
0.201578192,0.05970149253731343,0.25163677702082926,0.11236152320089889,0.2,0.0,0.0,0.15615850087839156,0.0,0
0.998003992,0.29850746268656714,0.01866436003855221,0.23602942467388824,0.1,0.0,1.0,0.06560609018153427,1.0,1
0.497295338,0.2835820895522388,0.3705150144382329,1.0,0.6,0.8,0.0,0.592621510833496,0.5,0
0.9999999,0.13432835820895522,0.7310636088596685,0.2205094892817641,0.05,0.2,0.67,0.30646105797384343,0.0,1
0.02135415,0.08955223880597014,0.08363822526381523,0.21067785600168543,0.3,0.0,0.0,0.2927971891469842,0.0,0
0.0,0.07462686567164178,0.0005819323129005339,0.4389122000035113,0.15,0.0,0.0,0.6099941440562171,0.0,1
0.151567098,0.5970149253731343,0.47571665662638746,0.5957267508207658,0.15,0.2,0.0,0.8279328518446223,0.0,0
0.841117655,0.40298507462686567,0.5449647357436602,0.18673080636949385,0.4,0.2,0.33,0.25951590864727697,0.0,1
0.01006966434,0.7313432835820896,0.5975088425867231,0.6700960339893608,0.45,0.4,0.33,0.4656451298067539,0.25,1
0.919246245,0.5970149253731343,0.9391093333805484,0.4300637300514405,0.8,1.0,0.67,0.5976966621120438,0.0,1
0.182710086,0.43283582089552236,0.02636773743414259,0.35112976000280904,0.75,0.0,0.0,0.48799531524497364,0.0,0
0.9999999,0.5671641791044776,0.25429044940753526,0.42135571200337085,0.1,0.4,1.0,0.5855943782939684,0.0,1
0.416882713,0.5223880597014925,1.0,0.1044259906248354,0.5,0.4,1.0,0.14512980675385517,0.0,1
0.618494848,0.31343283582089554,0.3087525862308282,0.45871591846766974,0.4,0.2,0.33,0.1275034159672067,1.0,0
0.008018895,0.9104477611940298,0.0031171007570571668,0.24579083200196633,0.4,0.0,0.0,0.34159672067148156,0.0,0
0.747662617,0.40298507462686567,0.5641156150879265,0.31601678400252814,0.35,0.4,0.0,0.4391957837204763,0.0,1
0.031140633,0.3582089552238806,0.0683390587168198,1.0,0.45,0.0,0.0,1.0,0.0,0
0.058037903,0.6268656716417911,0.30063805450118275,1.0,1.0,0.8,0.0,1.0,0.25,0
0.208400868,0.43283582089552236,0.2850376581493378,0.7314735160378518,0.5,0.2,0.0,0.3388639469061097,0.5,0
0.186851507,0.2835820895522388,0.2548891704155536,0.9079513334152636,0.6,0.4,0.0,0.3154645715401132,0.75,0
0.9999999,0.417910447761194,0.4614578753576825,0.3452307800347618,0.2,0.2,1.0,0.4797969939488581,0.0,1
0.313358244,0.417910447761194,0.3317688395921291,0.3300619744026405,0.65,0.0,0.33,0.45871559633027525,0.0,0
0.739438649,0.31343283582089554,0.060826185402983714,0.4073105216032585,0.45,0.0,1.0,0.18869152189472313,0.5,1
0.9999999,0.14925373134328357,0.23004858401665748,0.29614283958636917,0.1,0.0,0.67,0.13719174962587027,0.5,1
0.193544225,0.08955223880597014,0.21141660548869828,0.15821906985726575,0.5,0.0,0.0,0.21989068904938514,0.0,1
0.012382563,0.4925373134328358,0.4880833780555091,0.26685861760213486,0.65,0.2,0.0,0.18543821979309,0.25,0
0.443001086,0.5373134328358209,0.7005684187933667,0.24579083200196633,0.35,0.2,0.33,0.34159672067148156,0.0,0
0.01056647784,0.23880597014925373,1.0,0.3061851507224495,0.5,0.8,1.0,0.425531914893617,0.0,1
0.194811908,0.26865671641791045,0.33535106841463386,1.0,0.7,0.8,0.33,0.8458585464246209,0.5,1
0.565141887,0.23880597014925373,0.6786510114912971,0.35112976000280904,0.4,0.2,0.0,0.16266510508165788,0.5,1
0.9999999,0.47761194029850745,0.17606439799870494,0.33799750697870395,0.15,0.2,1.0,0.23487214522740582,0.25,1
0.01026906645,0.373134328358209,0.6767224095712621,0.3498656928667989,0.65,0.6,1.0,0.16207951070336393,0.5,1
0.739409283,0.31343283582089554,0.6494648985783041,0.23455467968187643,0.55,0.2,1.0,0.06519617411672848,1.0,1
0.0,0.373134328358209,0.11757638919738635,0.4073105216032585,0.3,0.2,0.0,0.5660745656841695,0.0,1
0.69030969,0.05970149253731343,0.24623127553765953,0.2528134272020225,0.3,0.0,0.67,0.17567831348819052,0.25,1
0.021691751,0.26865671641791045,0.1791674428502456,0.26334732000210676,0.5,0.0,0.0,0.36599648643373023,0.0,0
0.479778657,0.5970149253731343,0.33874852974001163,0.9480503520075844,0.8,0.4,0.0,0.6587936755807144,0.25,1
0.230353121,0.47761194029850745,0.3692799381353182,0.4354009024034832,0.7,0.4,0.0,0.30255709545188364,0.25,0
0.010205496409999999,0.1791044776119403,0.8548669224389265,0.2177004512017416,0.75,0.2,1.0,0.10085236515062788,0.5,1
0.699471504,0.417910447761194,0.04545772058630258,0.24579083200196633,0.2,0.0,1.0,0.11386557355716052,0.5,1
0.014599416,0.31343283582089554,1.0,7.022595200056181e-05,0.85,0.2,1.0,3.2533021016331574e-05,0.5,1
0.038375248,0.6417910447761194,0.045766219338667216,0.42135571200337085,0.35,0.0,0.0,0.5855943782939684,0.0,0
0.000451358,0.6716417910447762,0.00010381417535163486,0.6151091135729209,0.3,0.0,0.0,0.8548701932461449,0.0,0
0.027507225,0.22388059701492538,0.2676824889408663,0.45204445302761637,0.45,0.4,0.0,0.20941505628212634,0.5,0
0.057844374,0.5671641791044776,0.4938902640362326,0.35035727453080284,0.15,0.2,0.0,0.4869217255514347,0.0,0
0.0,0.6268656716417911,0.11892906275691616,0.2598360224020787,0.45,0.0,0.0,0.3611165332812805,0.0,1
0.622289402,0.582089552238806,0.574429775078817,0.5875103144367001,0.65,0.2,1.0,0.8165137614678899,0.0,1
0.029989128,0.8656716417910447,1.0,0.0,0.45,0.0,0.0,0.0,0.25,0
0.010743358,0.5373134328358209,0.20773639729220017,0.29537035411436297,0.3,0.2,0.0,0.41050165918407183,0.0,0
0.9999999,0.05970149253731343,0.08194667851841596,0.26334732000210676,0.05,0.0,0.67,0.36599648643373023,0.0,1
0.508081986,0.04477611940298507,0.06890648678301468,0.08427114240067417,0.05,0.0,0.0,0.11711887565879367,0.0,1
0.905937509,0.582089552238806,1.0,0.178373918081427,0.75,0.4,1.0,0.2479016201444466,0.0,1
0.094165097,0.29850746268656714,0.32772560780688265,0.52374515002019,0.45,0.4,0.0,0.3639469061097014,0.25,0
0.219670359,0.29850746268656714,0.14994746062506625,0.22310784950578486,0.15,0.0,1.0,0.07751805582666406,0.75,1
0.003859862,0.6417910447761194,0.37900532247162777,1.0,0.8,0.6,0.0,1.0,0.0,0
0.01311352682,0.6119402985074627,0.19500687235256098,0.3444582945627557,0.15,0.0,1.0,0.4787234042553192,0.0,1
0.363888509,0.3582089552238806,0.7491058523010903,1.0,0.65,0.8,0.67,1.0,0.0,1
0.741920484,0.08955223880597014,0.06403959312136309,0.49158166400393266,0.2,0.0,0.67,0.17079836033574078,0.75,1
0.046996177,0.5074626865671642,0.26252417623450436,1.0,0.55,0.4,0.0,1.0,0.0,0
0.01114863364,0.07462686567164178,0.32188076742549077,0.18961007040151687,0.25,0.0,1.0,0.1317587351161429,0.25,1
0.040681935,0.47761194029850745,0.04327318405332133,0.8485401780227884,0.5,0.0,0.0,0.39309649294033444,0.5,0
0.948992145,0.7910447761194029,0.6180878623165662,0.23602942467388824,0.5,0.4,0.0,0.3280304509076713,0.0,0
0.018542327,0.47761194029850745,0.42915008551549466,0.7383556593339069,0.45,0.6,0.0,1.0,0.0,1
0.117195312,0.47761194029850745,0.40424469426236037,0.2340630980178725,0.3,0.2,0.0,0.32529767714229946,0.0,0
0.202871397,0.19402985074626866,0.12961068518715194,0.3581523552028652,0.25,0.0,0.0,0.4977552215498731,0.0,0
0.605656604,0.1791044776119403,0.7949180143345548,0.14606998016116857,0.15,0.2,0.0,0.20300605114190903,0.0,0
0.9999999,0.029850746268656716,0.1859832538352277,0.21798135500974386,0.1,0.0,1.0,0.30294749170407964,0.0,0
0.9999999,0.13432835820895522,0.4702385075011189,0.19319159395354554,0.1,0.2,1.0,0.08949834081592817,0.5,0
0.935477364,0.31343283582089554,0.7583762230764266,0.40077950806720625,0.4,0.4,0.0,0.13924946320515322,0.75,1
0.027283765,0.7910447761194029,0.0021837053284236643,0.3216348601625731,0.2,0.0,0.0,0.4470037087643959,0.0,0
0.934208326,0.1791044776119403,0.5576501058967737,0.31601678400252814,0.4,0.4,0.67,0.08783915674409526,1.0,1
0.333429113,0.2835820895522388,0.09666145915306187,0.1763373654734107,0.35,0.0,0.0,0.08169041577200858,0.5,0
0.25109956,0.34328358208955223,0.18861692729477186,0.40962797801927703,0.25,0.2,1.0,0.5692953347647862,0.0,1
0.9999999,0.208955223880597,0.0,0.17556488000140452,0.0,0.0,1.0,0.12199882881124341,0.25,1
0.035922156,0.6268656716417911,0.004793774943009199,0.5461472287083692,0.15,0.0,0.0,0.759027913332032,0.0,0
0.02335805,0.44776119402985076,0.24985488452403667,0.26601590617812815,0.3,0.2,0.0,0.36970525082959205,0.0,0
0.914537927,0.6417910447761194,0.42886101003111793,0.31250548640250003,0.35,0.4,0.0,0.1447719435226755,0.5,0
0.0,0.29850746268656714,0.057298033075673487,0.581751786372654,0.25,0.0,0.0,0.8085106382978723,0.0,0
0.01584009994,0.31343283582089554,0.27254291848654927,0.18153408592145226,0.45,0.2,1.0,0.25229357798165136,0.0,1
0.04530778,0.08955223880597014,0.7769167472771109,0.010533892800084271,0.2,0.0,1.0,0.014639859457349209,0.0,1
0.985002586,0.5223880597014925,0.3895478863800904,0.22682982496181464,0.3,0.2,1.0,0.315244973648253,0.0,1
0.010818363269999999,0.208955223880597,0.05886985089762728,0.28090380800224724,0.1,0.0,1.0,0.1301320840653263,0.5,1
0.9999999,0.13432835820895522,0.14778314400689177,0.23890868870591128,0.05,0.0,0.67,0.06640640249853601,1.0,1
0.512911005,0.2537313432835821,0.17668181201512717,0.2504257448340034,0.15,0.0,0.33,0.3480382588327152,0.0,0
0.958300914,0.23880597014925373,0.4130441758334391,0.6590705595252726,0.65,0.6,0.0,0.30532240223827184,0.5,1
0.143854207,0.43283582089552236,0.12651778666958172,0.4133499534753068,0.4,0.0,0.33,0.574468085106383,0.0,0
0.99605367,0.3582089552238806,0.22104804824995952,0.4936884425639495,0.35,0.2,0.0,0.686121413234433,0.0,1
0.049665893,0.5373134328358209,0.9477629676530243,0.1514773784652118,0.3,0.4,0.0,0.21052117899668163,0.0,0
0.244272293,0.5074626865671642,0.061660014529885364,0.44944609280359554,0.4,0.0,0.0,0.6246340035135662,0.0,0
0.893900564,0.23880597014925373,0.08748345666624811,0.21601502835372813,0.2,0.0,1.0,0.3002147179387078,0.0,1
0.557177122,0.31343283582089554,0.43943921569999733,0.5562597657964501,0.55,1.0,0.0,0.2576940594703624,0.5,1
0.642685851,0.07462686567164178,0.2869841573403722,0.08427114240067417,0.4,0.0,1.0,0.11711887565879367,0.0,1
0.064944918,0.14925373134328357,0.1466847344664653,0.40962797801927703,0.4,0.0,0.0,0.1897651115882621,0.5,0
0.943755408,0.3880597014925373,0.4013044109036968,0.468126196035745,0.45,0.2,1.0,0.21686511809486628,0.5,1
0.9999999,0.05970149253731343,0.0,0.11411717200091294,0.0,0.0,1.0,0.15859847745461644,0.0,0
0.046415495,0.5074626865671642,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0
0.013895131089999999,0.47761194029850745,0.13872419656761853,0.16151968960129215,0.25,0.0,1.0,0.2244778450126879,0.0,1
0.165743984,0.2537313432835821,0.545295677928494,0.36194455661089553,0.2,0.4,0.0,0.16767519031817293,0.5,1
0.018150955,0.3283582089552239,0.6545054967136221,0.16854228480134834,0.4,0.4,0.0,0.07807925043919578,0.5,0
0.300284716,0.44776119402985076,0.2024168154416253,1.0,0.8,0.2,0.0,0.7287234042553191,0.25,0
0.560253011,0.2537313432835821,0.31968608728678155,0.35112976000280904,0.3,0.2,0.0,0.12199882881124341,0.75,0
0.369315342,0.029850746268656716,0.024977667854248927,0.05618076160044944,0.2,0.0,0.0,0.07807925043919578,0.0,0
0.124721351,0.6567164179104478,0.2013988472227927,0.39916431117119333,0.6,0.2,0.0,0.554753074370486,0.0,0
0.421395127,0.6119402985074627,0.5176371298341977,0.23385242016187083,0.45,0.0,0.67,0.16250243997657624,0.25,1
0.943009498,0.2537313432835821,0.4846640189461684,0.6203058340209624,0.5,0.2,0.33,0.2873641746372568,0.5,1
0.021929962301249998,0.31343283582089554,0.33031038115672656,0.21067785600168543,0.5,0.0,0.0,0.1463985945734921,0.25,1
0.042891325,0.7761194029850746,0.012363087410071149,0.17556488000140452,0.2,0.0,0.0,0.12199882881124341,0.25,0
0.04795162,0.208955223880597,0.1541225065387536,1.0,0.6,0.6,0.0,1.0,0.0,0
0.9999999,0.16417910447761194,0.7804504270237878,0.42135571200337085,0.3,0.4,0.33,0.1463985945734921,0.75,1
0.999879489,0.7761194029850746,0.21958692614043313,0.42135571200337085,0.3,0.0,1.0,0.5855943782939684,0.0,1
0.076269984,0.5223880597014925,0.1548426588935563,0.5851928580206816,0.35,0.2,0.0,0.813292992387273,0.0,0
0.9999999,0.34328358208955223,0.0034486695282586444,0.18511560947348094,0.0,0.0,1.0,0.12863556509857504,0.25,1
0.355206847,0.3283582089552239,0.15605901308681344,0.6637054723573096,0.3,0.2,0.0,0.9224087448760492,0.0,0
0.564424573,0.47761194029850745,0.13908211925224923,1.0,0.6,0.0,0.0,1.0,0.0,0
0.9999999,0.5970149253731343,0.35551893017276515,0.19663266560157305,0.3,0.2,0.33,0.27327737653718526,0.0,1
0.01964495,0.6119402985074627,0.8265337336223052,0.05618076160044944,0.7,0.4,0.0,0.07807925043919578,0.0,0
0.0,0.582089552238806,1.0,0.0,0.25,0.2,0.0,0.0,0.0,0
0.626672548,0.26865671641791045,0.4693834380967041,0.24579083200196633,0.4,0.4,0.33,0.06831934413429631,1.0,1
0.385941521,0.5671641791044776,0.21729162296071866,0.5568917993644551,0.25,0.2,0.0,0.2579868566595094,0.5,1
0.626481574,0.373134328358209,0.6719325387433138,0.9363226180234906,1.0,1.0,0.0,1.0,0.0,1
